PUMFID,HHLDSIZE,GENDER,TBC_05AR,TBC_05BR,TBC_10AR,TBC_10BR,TBC_15R,TBC_20R,TBC_25QR,TBC_30AR,TBC_30BR,TBC_30CR,TBC_30DR,TBC_30ER,TBC_30FR,TBC_30GR,TBC_35R,TBC_40R,TBC_41AR,TBC_41BR,TBC_41CR,TBC_45AR,TBC_45BR,TBC_45ER,TBC_45FR,TBC_45GR,TBC_50AR,TBC_50BR,TBC_50CR,TBC_50DR,TBC_50ER,TBC_50GR,TBC_55R,OTP_05A,OTP_05BR,OTP_05CR,OTP_05DR,OTP_05ER,VAP_05AR,VAP_05BR,VAP_10R,VAP_15AR,VAP_15BR,VAP_15CR,VAP_20R,VAP_21R,VAP_30R,VAP_35R,VAP_40AR,VAP_40BR,VAP_40CR,VAP_40DR,VAP_40ER,VAP_40FR,VAP_40GR,VAP_40HR,VAP_41AR,VAP_41BR,VAP_41CR,VAP_41DR,VAP_41ER,VAP_41FR,VAP_41GR,VAP_41HR,VAP_41IR,VAP_45R,VAP_60,CAN_05AR,CAN_05BR,CAN_10AR,CAN_10BR,CAN_15AR,CAN_15BR,CAN_17R,CAN_20AR,CAN_20BR,CAN_25AR,CAN_25BR,CAN_30AR,CAN_30BR,CAN_30CR,CAN_30DR,CAN_30ER,CAN_30FR,CAN_30GR,CAN_30HR,CAN_30IR,IU_05R,ALC_05,ALC_10,REFYEAR,REFMONTH,REFDAY,AGEGROUP,PROV_C,DV_SSR,DV_CN30R,DV_VP30R,DV_VC30R,DV_AL30R,FIRSTTRR,VERDATE,WTPP
50789,3,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,4,47,3,2,2,2,2,6,07JUL2022,6102.484
50790,4,1,1,4,4,6,1,1,3,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,1,1,0,0,7,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,4,1,96,1,6,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,4,7,2020,12,8,2,24,2,1,1,1,2,2,07JUL2022,770.7518
50791,4,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,2,35,3,2,2,2,2,6,07JUL2022,2120.7272
50792,2,1,1,4,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,12,1,0,4,0,3,5,10,7,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,7,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,1,4,9999,99,99,7,24,2,2,1,2,1,1,07JUL2022,4143.0666
50793,3,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,9999,99,99,3,35,3,2,2,2,1,3,07JUL2022,13339.3646
50794,4,1,1,3,1,6,1,6,96,2,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,4,4,4,1,8,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,4,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,3,7,9999,99,99,4,24,1,2,2,2,1,1,07JUL2022,8474.4953
50795,3,2,1,1,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,3,2,96,4,6,2,1,5,2,1,2,1,2,2,2,2,2,2,2,1,3,7,9999,99,99,4,12,2,1,2,1,1,1,07JUL2022,2245.5381
50796,1,1,1,2,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,5,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,4,8,9999,99,99,7,24,2,2,2,2,2,1,07JUL2022,2374.1449
50797,5,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,8,2020,12,8,1,48,3,2,2,2,1,6,07JUL2022,1600.9212
50798,5,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,4,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,2020,12,8,2,24,3,2,2,2,1,3,07JUL2022,724.1953
50799,2,2,1,3,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,7,35,2,2,2,2,2,1,07JUL2022,5491.1386
50800,5,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,1,35,3,2,2,2,2,6,07JUL2022,1892.7035
50801,3,2,1,3,2,1,2,6,96,0,0,0,0,0,1,0,4,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,4,1,3,1,6,0,0,7,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,4,1,3,4,96,6,6,6,1,2,4,6,2,2,2,2,2,1,2,2,2,2,3,2,2020,12,8,1,11,1,2,1,2,1,2,07JUL2022,107.6117
50802,5,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,2,48,3,2,2,2,2,6,07JUL2022,756.6546
50803,3,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,3,24,3,2,2,2,2,6,07JUL2022,18716.7865
50804,1,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,2,2,5,2020,12,8,2,59,3,2,2,2,1,2,07JUL2022,1467.3421
50805,3,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,1,24,3,2,2,2,2,6,07JUL2022,867.1973
50806,5,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,4,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,5,35,3,2,2,2,2,3,07JUL2022,6138.2877
50807,2,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,2,4,2020,12,8,2,59,3,2,2,2,1,3,07JUL2022,1631.258
50808,1,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,4,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,2020,12,8,2,24,3,2,2,2,1,3,07JUL2022,819.2003
50809,2,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,4,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,6,9999,99,99,5,13,3,2,2,2,1,3,07JUL2022,2501.5507
50810,3,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,8,2020,12,8,1,48,3,2,2,2,1,6,07JUL2022,1650.4178
50811,5,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,8,9999,99,99,5,48,3,2,2,2,1,6,07JUL2022,9372.7326
50812,4,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,2,24,3,2,2,2,2,6,07JUL2022,887.8885
50813,4,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,3,1,0,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,4,1,3,3,2,4,6,2,2,96,6,6,6,6,6,6,6,6,6,6,6,2,3,4,2020,12,8,1,24,3,1,1,2,1,2,07JUL2022,1228.8635
50814,2,1,1,3,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,6,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,3,1,96,4,6,2,1,5,4,6,2,2,2,2,2,2,2,2,1,1,3,7,9999,99,99,4,48,2,1,2,2,1,1,07JUL2022,3607.0155
50815,5,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,1,12,3,2,2,2,2,6,07JUL2022,578.3486
50816,3,2,1,4,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,2,6,9999,99,99,6,24,2,2,2,2,1,1,07JUL2022,11724.989
50817,1,2,1,3,1,6,1,6,96,2,2,2,2,2,2,2,2,2,6,6,6,2,2,2,2,1,1,2,2,2,2,2,2,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,9999,99,99,7,35,1,2,2,2,1,1,07JUL2022,3819.1459
50818,9,9,1,2,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,9,9,9,9,1,11,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,2,1,2,1,1,1,10,2,1,2,1,2,2,2,2,2,2,2,1,2,4,9999,99,99,6,48,2,1,2,1,1,1,07JUL2022,2461.9248
50819,1,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,6,24,3,2,2,2,2,6,07JUL2022,2288.4814
50820,5,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,2020,12,8,1,35,3,2,2,2,1,6,07JUL2022,1426.2393
50821,4,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,1,7,9999,99,99,4,35,3,2,2,2,1,3,07JUL2022,6536.4689
50822,1,2,1,3,4,6,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,4,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,3,8,9999,99,99,7,47,2,2,2,2,1,1,07JUL2022,1107.9767
50823,3,2,1,99,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,5,10,2,2,2,2,2,9,07JUL2022,3128.4552
50824,2,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,1,7,9999,99,99,6,24,3,2,2,2,1,6,07JUL2022,3771.5659
50825,2,1,1,4,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,7,1,6,0,0,5,7,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,3,3,1,4,6,1,1,5,3,1,2,1,2,2,2,2,2,2,2,1,1,1,9999,99,99,4,48,3,1,1,1,1,3,07JUL2022,4466.1605
50826,4,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,4,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,2,3,2020,12,8,2,47,3,2,2,2,1,2,07JUL2022,694.2705
50827,1,2,1,3,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,9999,99,99,7,35,2,2,2,2,1,1,07JUL2022,3819.1459
50828,2,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,7,35,3,2,2,2,2,6,07JUL2022,6648.107
50829,2,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,5,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,7,35,3,2,2,2,2,3,07JUL2022,4466.4995
50830,3,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,2,2,5,2020,12,8,1,24,3,2,2,2,1,2,07JUL2022,1082.5945
50831,5,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,8,2020,12,8,1,59,3,2,2,2,1,6,07JUL2022,949.7044
50832,4,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,2,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,3,1,4,6,2,1,2,4,6,9,9,9,9,9,9,9,9,9,2,3,4,2020,12,8,1,59,3,1,2,2,1,2,07JUL2022,936.8831
50833,1,1,1,2,1,6,1,6,96,4,4,5,4,4,6,6,3,2,6,6,6,2,1,2,1,2,2,2,2,2,2,1,2,4,4,4,3,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,2,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,1,3,9999,99,99,5,47,1,2,2,2,1,1,07JUL2022,2402.1941
50834,1,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,8,9999,99,99,4,47,3,2,2,2,1,6,07JUL2022,1186.9752
50835,4,2,1,3,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,3,1,4,6,2,2,96,6,6,6,6,6,6,6,6,6,6,6,3,2,8,9999,99,99,4,59,3,1,2,2,1,3,07JUL2022,6889.3255
50836,4,2,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,2,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,3,8,9999,99,99,4,59,3,2,2,2,1,1,07JUL2022,4933.3295
50837,2,1,1,3,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,1,8,9999,99,99,5,48,3,2,2,2,1,1,07JUL2022,6054.1642
50838,2,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,3,7,2020,12,8,2,46,3,2,2,2,1,2,07JUL2022,736.7959
50839,4,2,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,1,1,0,0,1,1,5,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,2020,12,8,1,35,3,2,1,2,2,2,07JUL2022,1271.1057
50840,5,2,1,3,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,4,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,3,8,2020,12,8,2,24,3,2,2,2,1,1,07JUL2022,971.6379
50841,2,1,1,2,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,3,4,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,4,8,9999,99,99,6,11,3,2,2,2,2,1,07JUL2022,586.2554
50842,1,2,1,3,1,6,1,6,96,6,6,6,6,6,7,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,12,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,1,4,8,9999,99,99,7,24,1,2,2,2,2,1,07JUL2022,2438.5585
50843,5,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,2,6,2020,12,8,1,48,3,2,2,2,1,6,07JUL2022,1650.4178
50844,2,2,1,3,4,6,1,4,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,1,4,9999,99,99,6,24,2,2,2,2,1,1,07JUL2022,5636.9935
50845,4,2,1,3,4,6,2,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,1,3,4,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,2,4,96,6,6,6,1,2,4,6,2,2,2,1,2,2,2,2,2,3,4,7,2020,12,8,1,47,3,2,2,2,2,3,07JUL2022,620.9286
50846,3,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,2,6,9999,99,99,6,24,3,2,2,2,1,6,07JUL2022,8081.6795
50847,2,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,7,35,3,2,2,2,2,6,07JUL2022,4404.2676
50848,5,1,2,96,6,6,6,6,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,2,96,6,96,96,6,96,96,96,96,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,2,96,6,96,6,6,6,2,96,6,6,6,6,6,6,6,6,6,6,6,6,4,8,9999,99,99,4,24,3,2,2,2,2,6,07JUL2022,6026.6465
